representation,model_name,n_eval,mae,rmse,r2,cmapss_score,cmapss_score_mean,dangerous_error_pct,mae_rul_0_30,dangerous_error_pct_rul_0_30,mae_rul_30_60,dangerous_error_pct_rul_30_60,mae_rul_60_90,dangerous_error_pct_rul_60_90,mae_rul_90plus,dangerous_error_pct_rul_90plus,candidate_label,candidate_id,family,objective,alpha,sample_weight_scheme,window_size,rul_cap,random_state,params,conservative_error_pct,bias_mean
temporal_w50,A_regression_bin_weights_search_19,99,11.074291619107433,14.176700576969566,0.8871824969370028,258.9555569577774,2.615712696543206,7.07070707070707,4.0145310227236575,0.0,7.546170209468942,5.0,13.736882248432016,30.0,15.138543607157525,0.0,A_regression_bin_weights_search_19,"A_regression_bin_weights|regression||bin_weights|{""colsample_bytree"":1.0,""learning_rate"":0.03,""max_depth"":4,""min_child_samples"":20,""n_estimators"":1300,""num_leaves"":15,""reg_alpha"":1.0,""reg_lambda"":10.0,""subsample"":0.8}",A_regression_bin_weights,regression,,bin_weights,50,125,42,"{""colsample_bytree"":1.0,""learning_rate"":0.03,""max_depth"":4,""min_child_samples"":20,""n_estimators"":1300,""num_leaves"":15,""reg_alpha"":1.0,""reg_lambda"":10.0,""subsample"":0.8}",13.131313131313133,-2.50015669834001
temporal_w50,A_regression_bin_weights_search_26,99,11.119113342964454,14.225927218258366,0.8863976501630456,260.35208609474853,2.6298190514621065,6.0606060606060606,3.6735770821656644,0.0,8.354320001414521,5.0,12.382859819224981,25.0,15.707104689676353,0.0,A_regression_bin_weights_search_26,"A_regression_bin_weights|regression||bin_weights|{""colsample_bytree"":1.0,""learning_rate"":0.05,""max_depth"":-1,""min_child_samples"":40,""n_estimators"":1300,""num_leaves"":31,""reg_alpha"":0.5,""reg_lambda"":1.0,""subsample"":0.9}",A_regression_bin_weights,regression,,bin_weights,50,125,42,"{""colsample_bytree"":1.0,""learning_rate"":0.05,""max_depth"":-1,""min_child_samples"":40,""n_estimators"":1300,""num_leaves"":31,""reg_alpha"":0.5,""reg_lambda"":1.0,""subsample"":0.9}",14.14141414141414,-1.9625151640277865
temporal_w50,A_regression_bin_weights_search_06,99,11.063543823466922,14.28440479148392,0.8854617753355933,261.2127221376797,2.6385123448250476,7.07070707070707,4.017474627041136,0.0,6.901123540147634,5.0,12.98503360174593,30.0,15.826107772936702,0.0,A_regression_bin_weights_search_06,"A_regression_bin_weights|regression||bin_weights|{""colsample_bytree"":1.0,""learning_rate"":0.02,""max_depth"":8,""min_child_samples"":40,""n_estimators"":1000,""num_leaves"":63,""reg_alpha"":0.1,""reg_lambda"":0.0,""subsample"":1.0}",A_regression_bin_weights,regression,,bin_weights,50,125,42,"{""colsample_bytree"":1.0,""learning_rate"":0.02,""max_depth"":8,""min_child_samples"":40,""n_estimators"":1000,""num_leaves"":63,""reg_alpha"":0.1,""reg_lambda"":0.0,""subsample"":1.0}",15.151515151515152,-2.3729531493315728
temporal_w50,A_regression_bin_weights_search_29,99,11.067507018227065,14.215585714534729,0.8865627560418907,261.5241263445322,2.6416578418639616,9.090909090909092,3.550707919117513,0.0,7.008653633665676,5.0,14.145423923654832,40.0,15.425320135274847,0.0,A_regression_bin_weights_search_29,"A_regression_bin_weights|regression||bin_weights|{""colsample_bytree"":1.0,""learning_rate"":0.08,""max_depth"":8,""min_child_samples"":60,""n_estimators"":400,""num_leaves"":15,""reg_alpha"":1.0,""reg_lambda"":5.0,""subsample"":0.8}",A_regression_bin_weights,regression,,bin_weights,50,125,42,"{""colsample_bytree"":1.0,""learning_rate"":0.08,""max_depth"":8,""min_child_samples"":60,""n_estimators"":400,""num_leaves"":15,""reg_alpha"":1.0,""reg_lambda"":5.0,""subsample"":0.8}",13.131313131313133,-2.0204252462753796
temporal_w50,A_regression_bin_weights_search_21,99,11.094134659426635,14.262514779312491,0.8858125525737182,261.5504355889723,2.641923591807801,7.07070707070707,3.768577495805282,0.0,6.796900284611434,0.0,14.34349001736243,35.0,15.38820449558087,0.0,A_regression_bin_weights_search_21,"A_regression_bin_weights|regression||bin_weights|{""colsample_bytree"":0.9,""learning_rate"":0.05,""max_depth"":-1,""min_child_samples"":40,""n_estimators"":400,""num_leaves"":47,""reg_alpha"":0.5,""reg_lambda"":5.0,""subsample"":0.9}",A_regression_bin_weights,regression,,bin_weights,50,125,42,"{""colsample_bytree"":0.9,""learning_rate"":0.05,""max_depth"":-1,""min_child_samples"":40,""n_estimators"":400,""num_leaves"":47,""reg_alpha"":0.5,""reg_lambda"":5.0,""subsample"":0.9}",16.161616161616163,-2.497186031777385
temporal_w50,A_regression_bin_weights_search_17,99,11.145111148509475,14.312257597621844,0.8850146693805129,261.7597864717448,2.6440382471893416,6.0606060606060606,3.8212311445006244,0.0,7.5950569928031655,5.0,13.384300830915668,25.0,15.573185239437151,0.0,A_regression_bin_weights_search_17,"A_regression_bin_weights|regression||bin_weights|{""colsample_bytree"":1.0,""learning_rate"":0.05,""max_depth"":4,""min_child_samples"":20,""n_estimators"":1300,""num_leaves"":63,""reg_alpha"":1.0,""reg_lambda"":5.0,""subsample"":0.8}",A_regression_bin_weights,regression,,bin_weights,50,125,42,"{""colsample_bytree"":1.0,""learning_rate"":0.05,""max_depth"":4,""min_child_samples"":20,""n_estimators"":1300,""num_leaves"":63,""reg_alpha"":1.0,""reg_lambda"":5.0,""subsample"":0.8}",14.14141414141414,-2.743544827488837
temporal_w50,B_quantile_a045_search_20,99,11.293241036076983,14.26088977193255,0.8858385711092926,261.81562882125223,2.64460231132578,7.07070707070707,3.2965322641746204,0.0,8.47603710510249,5.0,14.937394299775383,30.0,14.970040748476194,0.0,B_quantile_a045_search_20,"B_quantile_no_weights|quantile|0.45|none|{""colsample_bytree"":0.8,""learning_rate"":0.03,""max_depth"":4,""min_child_samples"":20,""n_estimators"":1300,""num_leaves"":63,""reg_alpha"":0.5,""reg_lambda"":5.0,""subsample"":0.8}",B_quantile_no_weights,quantile,0.45,none,50,125,42,"{""colsample_bytree"":0.8,""learning_rate"":0.03,""max_depth"":4,""min_child_samples"":20,""n_estimators"":1300,""num_leaves"":63,""reg_alpha"":0.5,""reg_lambda"":5.0,""subsample"":0.8}",13.131313131313133,-2.4788918047410347
temporal_w50,B_quantile_a045_search_29,99,11.206458778249374,14.379566806644112,0.8839305956987623,262.7443041812586,2.6539828705177637,6.0606060606060606,3.6317617904375465,0.0,7.134831442118449,0.0,14.371511440439667,30.0,15.555828861199352,0.0,B_quantile_a045_search_29,"B_quantile_no_weights|quantile|0.45|none|{""colsample_bytree"":0.8,""learning_rate"":0.03,""max_depth"":8,""min_child_samples"":40,""n_estimators"":1000,""num_leaves"":63,""reg_alpha"":0.5,""reg_lambda"":10.0,""subsample"":0.9}",B_quantile_no_weights,quantile,0.45,none,50,125,42,"{""colsample_bytree"":0.8,""learning_rate"":0.03,""max_depth"":8,""min_child_samples"":40,""n_estimators"":1000,""num_leaves"":63,""reg_alpha"":0.5,""reg_lambda"":10.0,""subsample"":0.9}",14.14141414141414,-2.587498261088985
temporal_w50,B_quantile_a045_search_25,99,11.001727204173497,14.174533812943181,0.8872169803099281,263.6982713432884,2.6636189024574586,6.0606060606060606,3.661608732276851,0.0,7.324318924006661,5.0,14.658769163953446,25.0,14.776334789959924,0.0,B_quantile_a045_search_25,"B_quantile_no_weights|quantile|0.45|none|{""colsample_bytree"":0.9,""learning_rate"":0.03,""max_depth"":-1,""min_child_samples"":60,""n_estimators"":400,""num_leaves"":47,""reg_alpha"":1.0,""reg_lambda"":0.0,""subsample"":0.9}",B_quantile_no_weights,quantile,0.45,none,50,125,42,"{""colsample_bytree"":0.9,""learning_rate"":0.03,""max_depth"":-1,""min_child_samples"":60,""n_estimators"":400,""num_leaves"":47,""reg_alpha"":1.0,""reg_lambda"":0.0,""subsample"":0.9}",12.121212121212121,-2.1920053009867706
temporal_w50,A_regression_bin_weights_search_07,99,10.806973063263381,14.303489050595454,0.8851555200343666,264.0592381524929,2.667265031843363,6.0606060606060606,3.5873305137758242,0.0,7.329989508340086,0.0,13.971406347815648,30.0,14.669636047806254,0.0,A_regression_bin_weights_search_07,"A_regression_bin_weights|regression||bin_weights|{""colsample_bytree"":0.9,""learning_rate"":0.08,""max_depth"":8,""min_child_samples"":40,""n_estimators"":700,""num_leaves"":15,""reg_alpha"":0.1,""reg_lambda"":10.0,""subsample"":0.9}",A_regression_bin_weights,regression,,bin_weights,50,125,42,"{""colsample_bytree"":0.9,""learning_rate"":0.08,""max_depth"":8,""min_child_samples"":40,""n_estimators"":700,""num_leaves"":15,""reg_alpha"":0.1,""reg_lambda"":10.0,""subsample"":0.9}",14.14141414141414,-2.5420661004468554
temporal_w50,B_quantile_a035_search_00,99,11.276718970745936,14.624320742999807,0.8799457450595812,265.4481291770237,2.6812942341113506,7.07070707070707,3.794644070350585,0.0,5.90591055953775,0.0,14.762407307889848,35.0,16.080408701238046,0.0,B_quantile_a035_search_00,"B_quantile_no_weights|quantile|0.35|none|{""colsample_bytree"":1.0,""learning_rate"":0.02,""max_depth"":-1,""min_child_samples"":10,""n_estimators"":1300,""num_leaves"":47,""reg_alpha"":0.5,""reg_lambda"":1.0,""subsample"":1.0}",B_quantile_no_weights,quantile,0.35,none,50,125,42,"{""colsample_bytree"":1.0,""learning_rate"":0.02,""max_depth"":-1,""min_child_samples"":10,""n_estimators"":1300,""num_leaves"":47,""reg_alpha"":0.5,""reg_lambda"":1.0,""subsample"":1.0}",15.151515151515152,-3.1866965478543023
temporal_w50,B_quantile_a040_search_13,99,11.186734144659997,14.601007916343871,0.8803282001873477,265.6304850384321,2.683136212509415,5.05050505050505,3.5195379411083323,0.0,6.461638082355575,0.0,15.094955277793701,25.0,15.537539853748395,0.0,B_quantile_a040_search_13,"B_quantile_no_weights|quantile|0.40|none|{""colsample_bytree"":0.9,""learning_rate"":0.03,""max_depth"":6,""min_child_samples"":60,""n_estimators"":400,""num_leaves"":15,""reg_alpha"":0.1,""reg_lambda"":10.0,""subsample"":0.9}",B_quantile_no_weights,quantile,0.4,none,50,125,42,"{""colsample_bytree"":0.9,""learning_rate"":0.03,""max_depth"":6,""min_child_samples"":60,""n_estimators"":400,""num_leaves"":15,""reg_alpha"":0.1,""reg_lambda"":10.0,""subsample"":0.9}",14.14141414141414,-3.556508597977633
temporal_w50,B_quantile_a045_search_23,99,11.25347558749734,14.41241757132721,0.8833996584058876,266.6005438621022,2.6929347864858806,5.05050505050505,4.311736122056615,5.0,7.256031198848786,0.0,14.992945281370215,20.0,14.945636695300628,0.0,B_quantile_a045_search_23,"B_quantile_no_weights|quantile|0.45|none|{""colsample_bytree"":0.8,""learning_rate"":0.05,""max_depth"":6,""min_child_samples"":40,""n_estimators"":700,""num_leaves"":63,""reg_alpha"":0.1,""reg_lambda"":1.0,""subsample"":0.9}",B_quantile_no_weights,quantile,0.45,none,50,125,42,"{""colsample_bytree"":0.8,""learning_rate"":0.05,""max_depth"":6,""min_child_samples"":40,""n_estimators"":700,""num_leaves"":63,""reg_alpha"":0.1,""reg_lambda"":1.0,""subsample"":0.9}",14.14141414141414,-2.4034938013119995
temporal_w50,B_quantile_a040_search_18,99,11.373169038646061,14.728010402026811,0.8782372875010275,269.2944387033505,2.720145845488389,6.0606060606060606,3.6696664288313103,0.0,6.705022871378792,0.0,14.526980160884094,30.0,16.10026527189938,0.0,B_quantile_a040_search_18,"B_quantile_no_weights|quantile|0.40|none|{""colsample_bytree"":1.0,""learning_rate"":0.02,""max_depth"":-1,""min_child_samples"":10,""n_estimators"":400,""num_leaves"":15,""reg_alpha"":0.5,""reg_lambda"":1.0,""subsample"":1.0}",B_quantile_no_weights,quantile,0.4,none,50,125,42,"{""colsample_bytree"":1.0,""learning_rate"":0.02,""max_depth"":-1,""min_child_samples"":10,""n_estimators"":400,""num_leaves"":15,""reg_alpha"":0.5,""reg_lambda"":1.0,""subsample"":1.0}",16.161616161616163,-3.5649858274163257
temporal_w50,B_quantile_a035_search_02,99,11.656845588458667,15.025206341021912,0.8732736169753503,270.03243837243616,2.7276003876003654,3.0303030303030303,3.5946589120118544,0.0,6.4227109370335835,0.0,15.460134780687548,15.0,16.525067196480723,0.0,B_quantile_a035_search_02,"B_quantile_no_weights|quantile|0.35|none|{""colsample_bytree"":0.9,""learning_rate"":0.05,""max_depth"":4,""min_child_samples"":10,""n_estimators"":1300,""num_leaves"":47,""reg_alpha"":0.5,""reg_lambda"":1.0,""subsample"":0.9}",B_quantile_no_weights,quantile,0.35,none,50,125,42,"{""colsample_bytree"":0.9,""learning_rate"":0.05,""max_depth"":4,""min_child_samples"":10,""n_estimators"":1300,""num_leaves"":47,""reg_alpha"":0.5,""reg_lambda"":1.0,""subsample"":0.9}",19.19191919191919,-4.79294701257136
temporal_w50,B_quantile_a040_search_11,99,11.518353616662667,14.846635558707902,0.8762679393335799,270.69965915697753,2.7343399914846214,7.07070707070707,3.8223827023283263,0.0,7.132116725481589,5.0,13.893197301037713,30.0,16.49648906340132,0.0,B_quantile_a040_search_11,"B_quantile_no_weights|quantile|0.40|none|{""colsample_bytree"":1.0,""learning_rate"":0.02,""max_depth"":4,""min_child_samples"":60,""n_estimators"":400,""num_leaves"":31,""reg_alpha"":0.1,""reg_lambda"":5.0,""subsample"":1.0}",B_quantile_no_weights,quantile,0.4,none,50,125,42,"{""colsample_bytree"":1.0,""learning_rate"":0.02,""max_depth"":4,""min_child_samples"":60,""n_estimators"":400,""num_leaves"":31,""reg_alpha"":0.1,""reg_lambda"":5.0,""subsample"":1.0}",17.17171717171717,-3.803230008431646
temporal_w50,B_quantile_a035_search_03,99,11.200958852982916,14.83629281262054,0.8764402724560013,271.6656590746107,2.744097566410209,6.0606060606060606,3.5453420541104967,0.0,5.42554170840218,0.0,14.402949347471178,30.0,16.4466221601444,0.0,B_quantile_a035_search_03,"B_quantile_no_weights|quantile|0.35|none|{""colsample_bytree"":1.0,""learning_rate"":0.02,""max_depth"":8,""min_child_samples"":10,""n_estimators"":400,""num_leaves"":63,""reg_alpha"":1.0,""reg_lambda"":1.0,""subsample"":0.9}",B_quantile_no_weights,quantile,0.35,none,50,125,42,"{""colsample_bytree"":1.0,""learning_rate"":0.02,""max_depth"":8,""min_child_samples"":10,""n_estimators"":400,""num_leaves"":63,""reg_alpha"":1.0,""reg_lambda"":1.0,""subsample"":0.9}",16.161616161616163,-3.6007928585627638
temporal_w50,B_quantile_a035_search_08,99,11.465594044810556,14.764444305833104,0.8776341132712413,273.0399521225032,2.7579793143687192,6.0606060606060606,3.7374078212689286,0.0,7.390131094878308,0.0,14.53335345584055,30.0,15.945537512730494,0.0,B_quantile_a035_search_08,"B_quantile_no_weights|quantile|0.35|none|{""colsample_bytree"":0.8,""learning_rate"":0.05,""max_depth"":8,""min_child_samples"":60,""n_estimators"":700,""num_leaves"":15,""reg_alpha"":1.0,""reg_lambda"":5.0,""subsample"":1.0}",B_quantile_no_weights,quantile,0.35,none,50,125,42,"{""colsample_bytree"":0.8,""learning_rate"":0.05,""max_depth"":8,""min_child_samples"":60,""n_estimators"":700,""num_leaves"":15,""reg_alpha"":1.0,""reg_lambda"":5.0,""subsample"":1.0}",18.181818181818183,-4.023955020644713
temporal_w50,B_quantile_a035_search_09,99,11.530410787254146,14.90802316662622,0.875242613655553,275.0477976201918,2.7782605820221393,7.07070707070707,3.70882837867815,0.0,6.890388343554029,0.0,15.314524453420333,35.0,15.980406267310514,0.0,B_quantile_a035_search_09,"B_quantile_no_weights|quantile|0.35|none|{""colsample_bytree"":1.0,""learning_rate"":0.08,""max_depth"":8,""min_child_samples"":10,""n_estimators"":700,""num_leaves"":15,""reg_alpha"":1.0,""reg_lambda"":10.0,""subsample"":0.9}",B_quantile_no_weights,quantile,0.35,none,50,125,42,"{""colsample_bytree"":1.0,""learning_rate"":0.08,""max_depth"":8,""min_child_samples"":10,""n_estimators"":700,""num_leaves"":15,""reg_alpha"":1.0,""reg_lambda"":10.0,""subsample"":0.9}",19.19191919191919,-3.7240575801369737
temporal_w50,B_quantile_a045_search_24,99,11.601846245824666,14.579906186320745,0.8806738553950081,276.75933858034506,2.79554887454894,9.090909090909092,3.7444195124158988,5.0,9.146673840219242,5.0,14.955781006471147,35.0,15.170392080885039,0.0,B_quantile_a045_search_24,"B_quantile_no_weights|quantile|0.45|none|{""colsample_bytree"":0.9,""learning_rate"":0.03,""max_depth"":4,""min_child_samples"":40,""n_estimators"":1000,""num_leaves"":63,""reg_alpha"":1.0,""reg_lambda"":5.0,""subsample"":1.0}",B_quantile_no_weights,quantile,0.45,none,50,125,42,"{""colsample_bytree"":0.9,""learning_rate"":0.03,""max_depth"":4,""min_child_samples"":40,""n_estimators"":1000,""num_leaves"":63,""reg_alpha"":1.0,""reg_lambda"":5.0,""subsample"":1.0}",13.131313131313133,-2.2597152015578197
temporal_w50,B_quantile_a045_search_21,99,11.301847183230143,14.412604882603524,0.8833966275887994,280.198739105982,2.830290293999818,6.0606060606060606,3.7831156440403637,0.0,7.140787495823434,5.0,15.862545824259758,25.0,14.952663893777258,0.0,B_quantile_a045_search_21,"B_quantile_no_weights|quantile|0.45|none|{""colsample_bytree"":1.0,""learning_rate"":0.03,""max_depth"":-1,""min_child_samples"":20,""n_estimators"":1300,""num_leaves"":63,""reg_alpha"":0.1,""reg_lambda"":10.0,""subsample"":0.8}",B_quantile_no_weights,quantile,0.45,none,50,125,42,"{""colsample_bytree"":1.0,""learning_rate"":0.03,""max_depth"":-1,""min_child_samples"":20,""n_estimators"":1300,""num_leaves"":63,""reg_alpha"":0.1,""reg_lambda"":10.0,""subsample"":0.8}",13.131313131313133,-2.163705235646992
temporal_w50,B_quantile_a035_search_04,99,11.818264797062016,15.243746578820105,0.869560360398007,287.26342994299335,2.9016508075049834,7.07070707070707,3.9381296161694754,0.0,6.527810906756504,0.0,14.873682917769377,35.0,17.00553195115981,0.0,B_quantile_a035_search_04,"B_quantile_no_weights|quantile|0.35|none|{""colsample_bytree"":1.0,""learning_rate"":0.08,""max_depth"":6,""min_child_samples"":10,""n_estimators"":1300,""num_leaves"":47,""reg_alpha"":0.0,""reg_lambda"":5.0,""subsample"":1.0}",B_quantile_no_weights,quantile,0.35,none,50,125,42,"{""colsample_bytree"":1.0,""learning_rate"":0.08,""max_depth"":6,""min_child_samples"":10,""n_estimators"":1300,""num_leaves"":47,""reg_alpha"":0.0,""reg_lambda"":5.0,""subsample"":1.0}",19.19191919191919,-3.4832652166611453
temporal_w50,B_quantile_a045_search_27,99,11.657583784455435,14.771286599384482,0.8775206708270833,287.66547635765005,2.9057118824005057,9.090909090909092,3.623086254940705,5.0,9.481129222788763,5.0,15.432456163452443,35.0,14.958137483011534,0.0,B_quantile_a045_search_27,"B_quantile_no_weights|quantile|0.45|none|{""colsample_bytree"":1.0,""learning_rate"":0.02,""max_depth"":4,""min_child_samples"":10,""n_estimators"":1300,""num_leaves"":31,""reg_alpha"":0.0,""reg_lambda"":5.0,""subsample"":0.8}",B_quantile_no_weights,quantile,0.45,none,50,125,42,"{""colsample_bytree"":1.0,""learning_rate"":0.02,""max_depth"":4,""min_child_samples"":10,""n_estimators"":1300,""num_leaves"":31,""reg_alpha"":0.0,""reg_lambda"":5.0,""subsample"":0.8}",12.121212121212121,-2.286679460669349
temporal_w50,B_quantile_a040_search_19,99,11.37772292594649,14.915775860382391,0.8751128235029929,287.7117498889578,2.9061792918076543,5.05050505050505,3.862186560289076,0.0,6.498990755379603,0.0,14.537181942443505,25.0,16.11352267965278,0.0,B_quantile_a040_search_19,"B_quantile_no_weights|quantile|0.40|none|{""colsample_bytree"":0.9,""learning_rate"":0.05,""max_depth"":6,""min_child_samples"":60,""n_estimators"":1300,""num_leaves"":15,""reg_alpha"":1.0,""reg_lambda"":10.0,""subsample"":0.8}",B_quantile_no_weights,quantile,0.4,none,50,125,42,"{""colsample_bytree"":0.9,""learning_rate"":0.05,""max_depth"":6,""min_child_samples"":60,""n_estimators"":1300,""num_leaves"":15,""reg_alpha"":1.0,""reg_lambda"":10.0,""subsample"":0.8}",16.161616161616163,-3.2198041959421158
temporal_w50,B_quantile_a035_search_01,99,11.8594328262067,15.348919924431478,0.867754229711362,293.1590418389553,2.9612024428177306,8.080808080808081,4.011203527464369,0.0,6.846359439758953,5.0,15.145098091060458,35.0,16.770016118686865,0.0,B_quantile_a035_search_01,"B_quantile_no_weights|quantile|0.35|none|{""colsample_bytree"":0.8,""learning_rate"":0.05,""max_depth"":6,""min_child_samples"":40,""n_estimators"":1300,""num_leaves"":47,""reg_alpha"":0.1,""reg_lambda"":10.0,""subsample"":1.0}",B_quantile_no_weights,quantile,0.35,none,50,125,42,"{""colsample_bytree"":0.8,""learning_rate"":0.05,""max_depth"":6,""min_child_samples"":40,""n_estimators"":1300,""num_leaves"":47,""reg_alpha"":0.1,""reg_lambda"":10.0,""subsample"":1.0}",17.17171717171717,-3.570492335729249
temporal_w50,B_quantile_a035_search_06,99,11.75567179867699,15.486217092436894,0.8653777527323103,293.7870755318747,2.9675462174936835,5.05050505050505,3.7280245162077783,0.0,6.992318096674221,0.0,14.655100949281879,25.0,16.82827273912165,0.0,B_quantile_a035_search_06,"B_quantile_no_weights|quantile|0.35|none|{""colsample_bytree"":1.0,""learning_rate"":0.08,""max_depth"":6,""min_child_samples"":10,""n_estimators"":700,""num_leaves"":63,""reg_alpha"":0.0,""reg_lambda"":1.0,""subsample"":0.9}",B_quantile_no_weights,quantile,0.35,none,50,125,42,"{""colsample_bytree"":1.0,""learning_rate"":0.08,""max_depth"":6,""min_child_samples"":10,""n_estimators"":700,""num_leaves"":63,""reg_alpha"":0.0,""reg_lambda"":1.0,""subsample"":0.9}",19.19191919191919,-4.255906898079372
temporal_w50,B_quantile_a035_search_05,99,11.902502378887785,15.401397801851974,0.8668483886189587,293.89953464731474,2.9686821681546944,6.0606060606060606,4.016574363452347,0.0,6.855878506934974,5.0,15.534336067643725,25.0,16.67210145510948,0.0,B_quantile_a035_search_05,"B_quantile_no_weights|quantile|0.35|none|{""colsample_bytree"":0.8,""learning_rate"":0.05,""max_depth"":6,""min_child_samples"":20,""n_estimators"":1300,""num_leaves"":31,""reg_alpha"":0.0,""reg_lambda"":1.0,""subsample"":1.0}",B_quantile_no_weights,quantile,0.35,none,50,125,42,"{""colsample_bytree"":0.8,""learning_rate"":0.05,""max_depth"":6,""min_child_samples"":20,""n_estimators"":1300,""num_leaves"":31,""reg_alpha"":0.0,""reg_lambda"":1.0,""subsample"":1.0}",18.181818181818183,-3.9747183202220273
temporal_w50,B_quantile_a045_search_26,99,11.731896611643526,14.857591538533377,0.8760852573871631,294.33672648304406,2.9730982473034753,7.07070707070707,3.50278894930426,0.0,9.168369549578447,5.0,15.559562223810815,30.0,15.303675643559963,0.0,B_quantile_a045_search_26,"B_quantile_no_weights|quantile|0.45|none|{""colsample_bytree"":1.0,""learning_rate"":0.05,""max_depth"":4,""min_child_samples"":40,""n_estimators"":400,""num_leaves"":47,""reg_alpha"":0.5,""reg_lambda"":0.0,""subsample"":0.8}",B_quantile_no_weights,quantile,0.45,none,50,125,42,"{""colsample_bytree"":1.0,""learning_rate"":0.05,""max_depth"":4,""min_child_samples"":40,""n_estimators"":400,""num_leaves"":47,""reg_alpha"":0.5,""reg_lambda"":0.0,""subsample"":0.8}",11.11111111111111,-2.212157619747639
temporal_w50,B_quantile_a035_search_07,99,11.948716965716484,15.359578877057713,0.8675704915914809,297.9103530292069,3.0091954851435037,6.0606060606060606,4.102310086953748,0.0,7.826482581680084,5.0,16.069385837959665,25.0,15.973318191642619,0.0,B_quantile_a035_search_07,"B_quantile_no_weights|quantile|0.35|none|{""colsample_bytree"":0.8,""learning_rate"":0.08,""max_depth"":4,""min_child_samples"":20,""n_estimators"":1000,""num_leaves"":63,""reg_alpha"":0.0,""reg_lambda"":5.0,""subsample"":0.9}",B_quantile_no_weights,quantile,0.35,none,50,125,42,"{""colsample_bytree"":0.8,""learning_rate"":0.08,""max_depth"":4,""min_child_samples"":20,""n_estimators"":1000,""num_leaves"":63,""reg_alpha"":0.0,""reg_lambda"":5.0,""subsample"":0.9}",19.19191919191919,-4.092440720388083
temporal_w50,B_quantile_a040_search_16,99,11.367086770729003,15.05375415280914,0.8727916005940646,298.97474185490637,3.0199468874232966,6.0606060606060606,3.0931675211653746,0.0,6.777417764859453,5.0,14.8892354319598,25.0,16.157568613909707,0.0,B_quantile_a040_search_16,"B_quantile_no_weights|quantile|0.40|none|{""colsample_bytree"":1.0,""learning_rate"":0.08,""max_depth"":-1,""min_child_samples"":20,""n_estimators"":400,""num_leaves"":31,""reg_alpha"":0.1,""reg_lambda"":1.0,""subsample"":0.9}",B_quantile_no_weights,quantile,0.4,none,50,125,42,"{""colsample_bytree"":1.0,""learning_rate"":0.08,""max_depth"":-1,""min_child_samples"":20,""n_estimators"":400,""num_leaves"":31,""reg_alpha"":0.1,""reg_lambda"":1.0,""subsample"":0.9}",18.181818181818183,-3.354238216657849
temporal_w50,B_quantile_a045_search_28,99,11.861723775958714,15.045210833324706,0.8729359464629386,299.4436575423841,3.024683409519031,9.090909090909092,3.943181274999528,5.0,9.104574987737328,5.0,15.595979247526358,35.0,15.421434451657646,0.0,B_quantile_a045_search_28,"B_quantile_no_weights|quantile|0.45|none|{""colsample_bytree"":0.9,""learning_rate"":0.02,""max_depth"":4,""min_child_samples"":10,""n_estimators"":400,""num_leaves"":63,""reg_alpha"":1.0,""reg_lambda"":1.0,""subsample"":0.9}",B_quantile_no_weights,quantile,0.45,none,50,125,42,"{""colsample_bytree"":0.9,""learning_rate"":0.02,""max_depth"":4,""min_child_samples"":10,""n_estimators"":400,""num_leaves"":63,""reg_alpha"":1.0,""reg_lambda"":1.0,""subsample"":0.9}",12.121212121212121,-2.00990200414874
