dataset,candidate_name,model_type,calibration_type,config_file,notebook_file,predictions_file,metrics_file,n_motors,MAE,RMSE,R2,CMAPSS_total,CMAPSS_mean,dangerous_any_pct,dangerous_10_pct,dangerous_20_pct,conservative_pct,bias,MAE_RUL_le_50,MAE_RUL_gt_125,score_share_RUL_gt_125,pred_max,true_RUL_max,selected_final_candidate,reason_selected,threshold,offset
FD004,fd004_high_rul_thr120_off2,xgboost,piecewise_high_rul_threshold_120_offset_2,configs/FD004/fd004_high_rul_calibration_grid_v01.yaml,notebooks/FD004/26_fd004_high_rul_condition_cluster_calibration_v01.ipynb,results/FD004/fd004_predictions_calibrated_v01.csv,results/FD004/fd004_high_rul_calibration_results_v01.csv,747,12.631534972184474,16.891316496585237,0.8408464881527902,3699.9993948206848,4.953145106855,44.84605087014726,17.13520749665328,6.693440428380187,55.15394912985274,-2.9642988074735466,7.790620536804199,23.363861083984375,0.31900950268062056,134.1786651611328,140.0,True,"Selected because it reduced CMAPSS mean without worsening RMSE, dangerous_20, or RUL<=50 MAE.",120.0,2.0
FD004,fd004_baseline_xgb_fs_bin_weights_w70,xgboost,none,configs/FD004/fd004_high_rul_calibration_grid_v01.yaml,notebooks/FD004/26_fd004_high_rul_condition_cluster_calibration_v01.ipynb,results/FD004/fd004_finalist_multisplit_predictions.csv,results/FD004/fd004_high_rul_calibration_results_v01.csv,747,12.757371652238021,16.99285316735224,0.8389273378261382,3701.1842982635526,4.954731322976643,44.84605087014726,17.13520749665328,6.693440428380187,55.15394912985274,-3.154392515639544,7.790620536804199,24.166582172419748,0.32644667638008285,132.1786651611328,140.0,False,,,
FD004,fd004_high_rul_thr70_off0,xgboost,piecewise_high_rul_threshold_70_offset_0,configs/FD004/fd004_high_rul_calibration_grid_v01.yaml,notebooks/FD004/26_fd004_high_rul_condition_cluster_calibration_v01.ipynb,results/FD004/fd004_predictions_calibrated_v01.csv,results/FD004/fd004_high_rul_calibration_results_v01.csv,747,12.757371652238021,16.99285316735224,0.8389273378261382,3701.1842982635526,4.954731322976643,44.84605087014726,17.13520749665328,6.693440428380187,55.15394912985274,-3.154392515639544,7.790620536804199,24.166582172419748,0.32644667638008285,132.1786651611328,140.0,False,,70.0,0.0
FD004,fd004_high_rul_thr80_off0,xgboost,piecewise_high_rul_threshold_80_offset_0,configs/FD004/fd004_high_rul_calibration_grid_v01.yaml,notebooks/FD004/26_fd004_high_rul_condition_cluster_calibration_v01.ipynb,results/FD004/fd004_predictions_calibrated_v01.csv,results/FD004/fd004_high_rul_calibration_results_v01.csv,747,12.757371652238021,16.99285316735224,0.8389273378261382,3701.1842982635526,4.954731322976643,44.84605087014726,17.13520749665328,6.693440428380187,55.15394912985274,-3.154392515639544,7.790620536804199,24.166582172419748,0.32644667638008285,132.1786651611328,140.0,False,,80.0,0.0
FD004,fd004_high_rul_thr90_off0,xgboost,piecewise_high_rul_threshold_90_offset_0,configs/FD004/fd004_high_rul_calibration_grid_v01.yaml,notebooks/FD004/26_fd004_high_rul_condition_cluster_calibration_v01.ipynb,results/FD004/fd004_predictions_calibrated_v01.csv,results/FD004/fd004_high_rul_calibration_results_v01.csv,747,12.757371652238021,16.99285316735224,0.8389273378261382,3701.1842982635526,4.954731322976643,44.84605087014726,17.13520749665328,6.693440428380187,55.15394912985274,-3.154392515639544,7.790620536804199,24.166582172419748,0.32644667638008285,132.1786651611328,140.0,False,,90.0,0.0
FD004,fd004_high_rul_thr100_off0,xgboost,piecewise_high_rul_threshold_100_offset_0,configs/FD004/fd004_high_rul_calibration_grid_v01.yaml,notebooks/FD004/26_fd004_high_rul_condition_cluster_calibration_v01.ipynb,results/FD004/fd004_predictions_calibrated_v01.csv,results/FD004/fd004_high_rul_calibration_results_v01.csv,747,12.757371652238021,16.99285316735224,0.8389273378261382,3701.1842982635526,4.954731322976643,44.84605087014726,17.13520749665328,6.693440428380187,55.15394912985274,-3.154392515639544,7.790620536804199,24.166582172419748,0.32644667638008285,132.1786651611328,140.0,False,,100.0,0.0
FD004,fd004_high_rul_thr110_off0,xgboost,piecewise_high_rul_threshold_110_offset_0,configs/FD004/fd004_high_rul_calibration_grid_v01.yaml,notebooks/FD004/26_fd004_high_rul_condition_cluster_calibration_v01.ipynb,results/FD004/fd004_predictions_calibrated_v01.csv,results/FD004/fd004_high_rul_calibration_results_v01.csv,747,12.757371652238021,16.99285316735224,0.8389273378261382,3701.1842982635526,4.954731322976643,44.84605087014726,17.13520749665328,6.693440428380187,55.15394912985274,-3.154392515639544,7.790620536804199,24.166582172419748,0.32644667638008285,132.1786651611328,140.0,False,,110.0,0.0
FD004,fd004_high_rul_thr120_off0,xgboost,piecewise_high_rul_threshold_120_offset_0,configs/FD004/fd004_high_rul_calibration_grid_v01.yaml,notebooks/FD004/26_fd004_high_rul_condition_cluster_calibration_v01.ipynb,results/FD004/fd004_predictions_calibrated_v01.csv,results/FD004/fd004_high_rul_calibration_results_v01.csv,747,12.757371652238021,16.99285316735224,0.8389273378261382,3701.1842982635526,4.954731322976643,44.84605087014726,17.13520749665328,6.693440428380187,55.15394912985274,-3.154392515639544,7.790620536804199,24.166582172419748,0.32644667638008285,132.1786651611328,140.0,False,,120.0,0.0
FD004,fd004_high_rul_thr120_off4,xgboost,piecewise_high_rul_threshold_120_offset_4,configs/FD004/fd004_high_rul_calibration_grid_v01.yaml,notebooks/FD004/26_fd004_high_rul_condition_cluster_calibration_v01.ipynb,results/FD004/fd004_predictions_calibrated_v01.csv,results/FD004/fd004_high_rul_calibration_results_v01.csv,747,12.505698292130926,16.81179532474435,0.8423414909310842,3708.7093000264313,4.9648049531813,44.84605087014726,17.13520749665328,6.961178045515395,55.15394912985274,-2.774205099307549,7.790620536804199,22.561139995549002,0.31180919767667037,136.1786651611328,140.0,False,,120.0,4.0
FD004,fd004_high_rul_thr120_off6,xgboost,piecewise_high_rul_threshold_120_offset_6,configs/FD004/fd004_high_rul_calibration_grid_v01.yaml,notebooks/FD004/26_fd004_high_rul_condition_cluster_calibration_v01.ipynb,results/FD004/fd004_predictions_calibrated_v01.csv,results/FD004/fd004_high_rul_calibration_results_v01.csv,747,12.379861612077379,16.754603126515512,0.8434123461610201,3728.056382090296,4.990704661432793,44.84605087014726,17.13520749665328,7.095046854082998,55.15394912985274,-2.584111391141552,7.790620536804199,21.758418907113626,0.30468853274241275,138.1786651611328,140.0,False,,120.0,6.0
FD004,fd004_high_rul_thr110_off2,xgboost,piecewise_high_rul_threshold_110_offset_2,configs/FD004/fd004_high_rul_calibration_grid_v01.yaml,notebooks/FD004/26_fd004_high_rul_condition_cluster_calibration_v01.ipynb,results/FD004/fd004_predictions_calibrated_v01.csv,results/FD004/fd004_high_rul_calibration_results_v01.csv,747,12.674372990926107,16.800343852175843,0.842556198185004,3735.7808452138406,5.001045308184525,44.84605087014726,18.20615796519411,6.693440428380187,55.15394912985274,-2.632304162225889,7.790620536804199,22.629167206433355,0.3015946420733656,134.1786651611328,140.0,False,,110.0,2.0
FD004,fd004_high_rul_thr100_off2,xgboost,piecewise_high_rul_threshold_100_offset_2,configs/FD004/fd004_high_rul_calibration_grid_v01.yaml,notebooks/FD004/26_fd004_high_rul_condition_cluster_calibration_v01.ipynb,results/FD004/fd004_predictions_calibrated_v01.csv,results/FD004/fd004_high_rul_calibration_results_v01.csv,747,12.599684364186073,16.746567573948823,0.84356250985989,3735.8463179817522,5.001132955798865,46.050870147255694,18.20615796519411,6.693440428380187,53.94912985274431,-2.4261461970317795,7.790620536804199,22.34345292071907,0.2908273835504994,134.1786651611328,140.0,False,,100.0,2.0
FD004,fd004_high_rul_thr120_off8,xgboost,piecewise_high_rul_threshold_120_offset_8,configs/FD004/fd004_high_rul_calibration_grid_v01.yaml,notebooks/FD004/26_fd004_high_rul_condition_cluster_calibration_v01.ipynb,results/FD004/fd004_predictions_calibrated_v01.csv,results/FD004/fd004_high_rul_calibration_results_v01.csv,747,12.254503285868898,16.71996903841795,0.8440590538425978,3759.1855799768296,5.032376947760147,44.97991967871486,17.13520749665328,7.49665327978581,55.020080321285135,-2.3940176829755546,7.790620536804199,20.958128637197067,0.297495083590524,140.1786651611328,140.0,False,,120.0,8.0
FD004,fd004_high_rul_thr90_off2,xgboost,piecewise_high_rul_threshold_90_offset_2,configs/FD004/fd004_high_rul_calibration_grid_v01.yaml,notebooks/FD004/26_fd004_high_rul_condition_cluster_calibration_v01.ipynb,results/FD004/fd004_predictions_calibrated_v01.csv,results/FD004/fd004_high_rul_calibration_results_v01.csv,747,12.594329611843369,16.731707104754225,0.8438400238087432,3764.579481470678,5.039597699425271,46.050870147255694,18.20615796519411,7.630522088353414,53.94912985274431,-2.238729865037134,7.803953870137533,22.221003941127233,0.27862637809575824,134.1786651611328,140.0,False,,90.0,2.0
FD004,fd004_high_rul_thr80_off2,xgboost,piecewise_high_rul_threshold_80_offset_2,configs/FD004/fd004_high_rul_calibration_grid_v01.yaml,notebooks/FD004/26_fd004_high_rul_condition_cluster_calibration_v01.ipynb,results/FD004/fd004_predictions_calibrated_v01.csv,results/FD004/fd004_high_rul_calibration_results_v01.csv,747,12.661264016127172,16.720301662041024,0.8440528492667019,3777.1286417212445,5.056397110737945,46.050870147255694,19.410977242302543,7.630522088353414,53.94912985274431,-2.09147417561277,7.837287203470866,22.166582172419748,0.26871933537464004,134.1786651611328,140.0,False,,80.0,2.0
FD004,fd004_high_rul_thr120_off10,xgboost,piecewise_high_rul_threshold_120_offset_10,configs/FD004/fd004_high_rul_calibration_grid_v01.yaml,notebooks/FD004/26_fd004_high_rul_condition_cluster_calibration_v01.ipynb,results/FD004/fd004_predictions_calibrated_v01.csv,results/FD004/fd004_high_rul_calibration_results_v01.csv,747,12.13851487748275,16.70803334318346,0.8442816139758176,3804.236585201818,5.092686191702567,45.51539491298527,17.13520749665328,8.165997322623829,54.48460508701473,-2.203923974809557,7.790620536804199,20.205452847642963,0.2901830619363573,142.1786651611328,140.0,False,,120.0,10.0
FD004,fd004_high_rul_thr110_off4,xgboost,piecewise_high_rul_threshold_110_offset_4,configs/FD004/fd004_high_rul_calibration_grid_v01.yaml,notebooks/FD004/26_fd004_high_rul_condition_cluster_calibration_v01.ipynb,results/FD004/fd004_predictions_calibrated_v01.csv,results/FD004/fd004_high_rul_calibration_results_v01.csv,747,12.591374329614192,16.668365299247164,0.8450201462631681,3807.720477054671,5.097350036217765,44.84605087014726,20.214190093708165,6.961178045515395,55.15394912985274,-2.1102158088122347,7.790620536804199,21.09175224044696,0.2775340437058142,136.1786651611328,140.0,False,,110.0,4.0
FD004,fd004_high_rul_thr100_off4,xgboost,piecewise_high_rul_threshold_100_offset_4,configs/FD004/fd004_high_rul_calibration_grid_v01.yaml,notebooks/FD004/26_fd004_high_rul_condition_cluster_calibration_v01.ipynb,results/FD004/fd004_predictions_calibrated_v01.csv,results/FD004/fd004_high_rul_calibration_results_v01.csv,747,12.486223011450914,16.584660910760466,0.8465727786097912,3827.9605997825292,5.12444524736617,47.389558232931726,20.214190093708165,6.961178045515395,52.610441767068274,-1.6978998784240151,7.790620536804199,20.52032366901839,0.25655828171353623,136.1786651611328,140.0,False,,100.0,4.0
FD004,fd004_high_rul_thr120_off12,xgboost,piecewise_high_rul_threshold_120_offset_12,configs/FD004/fd004_high_rul_calibration_grid_v01.yaml,notebooks/FD004/26_fd004_high_rul_condition_cluster_calibration_v01.ipynb,results/FD004/fd004_predictions_calibrated_v01.csv,results/FD004/fd004_high_rul_calibration_results_v01.csv,747,12.0483408676413,16.718844654487032,0.8440800265606793,3866.407011500997,5.175913000670679,46.050870147255694,17.13520749665328,8.165997322623829,53.94912985274431,-2.01383026664356,7.790620536804199,19.58395634865274,0.2828115272295675,144.1786651611328,140.0,False,,120.0,12.0
FD004,fd004_high_rul_thr70_off2,xgboost,piecewise_high_rul_threshold_70_offset_2,configs/FD004/fd004_high_rul_calibration_grid_v01.yaml,notebooks/FD004/26_fd004_high_rul_condition_cluster_calibration_v01.ipynb,results/FD004/fd004_predictions_calibrated_v01.csv,results/FD004/fd004_high_rul_calibration_results_v01.csv,747,12.627773813454501,16.73891988348448,0.8437053585145028,3874.5560800393723,5.186822061632359,47.121820615796516,19.410977242302543,7.630522088353414,52.878179384203484,-1.9709922479019266,7.917287203470866,22.166582172419748,0.26196226800194766,134.1786651611328,140.0,False,,70.0,2.0
FD004,fd004_high_rul_thr90_off4,xgboost,piecewise_high_rul_threshold_90_offset_4,configs/FD004/fd004_high_rul_calibration_grid_v01.yaml,notebooks/FD004/26_fd004_high_rul_condition_cluster_calibration_v01.ipynb,results/FD004/fd004_predictions_calibrated_v01.csv,results/FD004/fd004_high_rul_calibration_results_v01.csv,747,12.475513506765505,16.57726265442466,0.8467096328682714,3909.68486362249,5.233848545679371,47.389558232931726,20.214190093708165,9.63855421686747,52.610441767068274,-1.3230672144347246,7.817287203470866,20.275425709834714,0.23334426765791447,136.1786651611328,140.0,False,,90.0,4.0
FD004,fd004_high_rul_thr110_off6,xgboost,piecewise_high_rul_threshold_110_offset_6,configs/FD004/fd004_high_rul_calibration_grid_v01.yaml,notebooks/FD004/26_fd004_high_rul_condition_cluster_calibration_v01.ipynb,results/FD004/fd004_predictions_calibrated_v01.csv,results/FD004/fd004_high_rul_calibration_results_v01.csv,747,12.508375668302278,16.598361466138932,0.8463191820606305,3921.0383315401505,5.249047297911848,44.84605087014726,21.954484605087014,7.095046854082998,55.15394912985274,-1.58812745539858,7.790620536804199,19.554337274460565,0.25422420988945393,138.1786651611328,140.0,False,,110.0,6.0
FD004,fd004_high_rul_thr80_off4,xgboost,piecewise_high_rul_threshold_80_offset_4,configs/FD004/fd004_high_rul_calibration_grid_v01.yaml,notebooks/FD004/26_fd004_high_rul_condition_cluster_calibration_v01.ipynb,results/FD004/fd004_predictions_calibrated_v01.csv,results/FD004/fd004_high_rul_calibration_results_v01.csv,747,12.609382315333109,16.572012247527994,0.8468067187819395,3953.887886776492,5.293022606126495,47.389558232931726,21.954484605087014,9.63855421686747,52.610441767068274,-1.0285558355859963,7.883953870137533,20.166582172419748,0.21479937198937682,136.1786651611328,140.0,False,,80.0,4.0
FD004,fd004_high_rul_thr100_off6,xgboost,piecewise_high_rul_threshold_100_offset_6,configs/FD004/fd004_high_rul_calibration_grid_v01.yaml,notebooks/FD004/26_fd004_high_rul_condition_cluster_calibration_v01.ipynb,results/FD004/fd004_predictions_calibrated_v01.csv,results/FD004/fd004_high_rul_calibration_results_v01.csv,747,12.41836223321427,16.509615828825616,0.8479581440758417,3983.2468284791444,5.332325071591893,48.19277108433735,21.954484605087014,7.095046854082998,51.80722891566265,-0.9696535598162507,7.790620536804199,18.697194417317707,0.22408588348345515,138.1786651611328,140.0,False,,100.0,6.0
FD004,fd004_high_rul_thr120_off15,xgboost,piecewise_high_rul_threshold_120_offset_15,configs/FD004/fd004_high_rul_calibration_grid_v01.yaml,notebooks/FD004/26_fd004_high_rul_condition_cluster_calibration_v01.ipynb,results/FD004/fd004_predictions_calibrated_v01.csv,results/FD004/fd004_high_rul_calibration_results_v01.csv,747,11.969514596573958,16.777590767688423,0.8429823687848004,3998.546808363996,5.352806972374828,48.058902275769746,17.13520749665328,8.165997322623829,51.941097724230254,-1.728689704394564,7.790620536804199,18.938492236494206,0.2714543228074438,147.1786651611328,140.0,False,,120.0,15.0
FD004,fd004_high_rul_thr110_off8,xgboost,piecewise_high_rul_threshold_110_offset_8,configs/FD004/fd004_high_rul_calibration_grid_v01.yaml,notebooks/FD004/26_fd004_high_rul_condition_cluster_calibration_v01.ipynb,results/FD004/fd004_predictions_calibrated_v01.csv,results/FD004/fd004_high_rul_calibration_results_v01.csv,747,12.425855360835431,16.591116851668524,0.8464533055773911,4081.2981834811108,5.463585252317418,44.97991967871486,23.293172690763054,7.49665327978581,55.020080321285135,-1.0660391019849254,7.790620536804199,18.019353126992986,0.23165518317372652,140.1786651611328,140.0,False,,110.0,8.0
FD004,fd004_high_rul_thr90_off6,xgboost,piecewise_high_rul_threshold_90_offset_6,configs/FD004/fd004_high_rul_calibration_grid_v01.yaml,notebooks/FD004/26_fd004_high_rul_condition_cluster_calibration_v01.ipynb,results/FD004/fd004_predictions_calibrated_v01.csv,results/FD004/fd004_high_rul_calibration_results_v01.csv,747,12.402297976186157,16.53251046244011,0.8475361650047226,4145.03895639775,5.548914265592703,48.19277108433735,21.954484605087014,10.575635876840696,51.80722891566265,-0.4074045638323151,7.830620536804199,18.3298474785422,0.19183747490735528,138.1786651611328,140.0,False,,90.0,6.0
